"412";"UTTAR PRADESH";"Akbarpur";"111594";"75062";"939";""
"413";"UTTAR PRADESH";"Sultanpur";"107914";"85656";"904";""
"414";"UTTAR PRADESH";"Bahraich";"186241";"122602";"890";""
"415";"UTTAR PRADESH";"Gonda";"114353";"82739";"955";""
"416";"UTTAR PRADESH";"Basti";"114651";"87065";"907";""
"417";"UTTAR PRADESH";"Gorakhpur";"671048";"523441";"898";""
"418";"UTTAR PRADESH";"Deoria";"129570";"102802";"912";""
"419";"UTTAR PRADESH";"Azamgarh";"110980";"85008";"912";""
"420";"UTTAR PRADESH";"Maunath Bhanjan";"279060";"187382";"948";""
"421";"UTTAR PRADESH";"Ballia";"104271";"80964";"872";""
"422";"UTTAR PRADESH";"Jaunpur";"168128";"123245";"895";""
"423";"UTTAR PRADESH";"Ghazipur";"110698";"83755";"904";""
"424";"UTTAR PRADESH";"Mughalsarai";"110110";"79611";"901";""
"425";"UTTAR PRADESH";"Varanasi";"1201815";"859379";"887";""
"426";"UTTAR PRADESH";"Mirzapur-cum-Vindhyachal";"233691";"161128";"869";""
"427";"UTTAR PRADESH";"Etah";"118632";"90289";"884";""
"428";"UTTAR PRADESH";"Kasganj";"101241";"69289";"892";""
"429";"UTTARAKHAND";"Dehradun";"578420";"463791";"906";""
"430";"UTTARAKHAND";"Haldwani-cum-Kathgodam";"156060";"111410";"905";""
"431";"UTTARAKHAND";"Kashipur";"121610";"89433";"911";""
"432";"UTTARAKHAND";"Rudrapur";"140884";"88700";"897";""
"433";"UTTARAKHAND";"Roorkee";"118188";"96674";"861";""
"434";"UTTARAKHAND";"Hardwar";"225235";"169371";"874";""
"435";"WEST BENGAL";"Siliguri";"509709";"394366";"951";""
"436";"WEST BENGAL";"Darjiling";"120414";"107242";"1003";""
"437";"WEST BENGAL";"Jalpaiguri";"107351";"90455";"997";""
"438";"WEST BENGAL";"Dabgram";"118464";"76930";"951";""
"439";"WEST BENGAL";"Raiganj";"183682";"133215";"902";""
"440";"WEST BENGAL";"Balurghat";"151183";"130230";"998";""
"441";"WEST BENGAL";"English Bazar";"216083";"154875";"877";""
"442";"WEST BENGAL";"Baharampur";"195363";"164445";"945";""
"443";"WEST BENGAL";"Asansol";"564491";"431300";"922";""
"444";"WEST BENGAL";"Kulti";"313977";"214889";"917";""
"445";"WEST BENGAL";"Jamuria";"144971";"93152";"918";""
"446";"WEST BENGAL";"Raniganj";"128624";"89293";"915";""
"447";"WEST BENGAL";"Durgapur";"566937";"453604";"926";""
"448";"WEST BENGAL";"Barddhaman";"314638";"260564";"959";""
"449";"WEST BENGAL";"Nabadwip";"125528";"102793";"922";""
"450";"WEST BENGAL";"Krishnanagar";"152203";"128574";"984";""
"451";"WEST BENGAL";"Santipur";"151774";"113028";"970";""
"452";"WEST BENGAL";"Bongaon";"110668";"92253";"962";""
"453";"WEST BENGAL";"Habra";"149675";"125800";"956";""
"454";"WEST BENGAL";"Ashokenagar Kalyangarh";"123906";"106337";"981";""
"455";"WEST BENGAL";"Basirhat";"127135";"102737";"974";""
"456";"WEST BENGAL";"Bankura";"138036";"111073";"951";""
"457";"WEST BENGAL";"Puruliya";"121436";"90534";"942";""
"458";"WEST BENGAL";"Kolkata";"4486679";"3648210";"899";"TRUE"
"459";"WEST BENGAL";"Kalyani";"100620";"82553";"978";""
"460";"WEST BENGAL";"Rajarhat Gopalpur";"404991";"337188";"970";""
"461";"WEST BENGAL";"Barasat";"283443";"236881";"972";""
"462";"WEST BENGAL";"Madhyamgram";"198964";"165630";"978";""
"463";"WEST BENGAL";"Kanchrapara";"122181";"103194";"978";""
"464";"WEST BENGAL";"Halisahar";"126893";"103789";"904";""
"465";"WEST BENGAL";"Naihati";"221762";"183458";"966";""
"466";"WEST BENGAL";"Bhatpara";"390467";"307362";"878";""
"467";"WEST BENGAL";"North Barrackpur";"134825";"119954";"979";""
"468";"WEST BENGAL";"Barrackpur";"154475";"128459";"943";""
"469";"WEST BENGAL";"Titagarh";"118426";"87356";"852";""
"470";"WEST BENGAL";"Khardaha";"111130";"99848";"957";""
"471";"WEST BENGAL";"Panihati";"383522";"332924";"984";""
"472";"WEST BENGAL";"Kamarhati";"336579";"275870";"925";""
"473";"WEST BENGAL";"Baranagar";"248466";"215849";"935";""
"474";"WEST BENGAL";"South Dum Dum";"410524";"356092";"987";""
"475";"WEST BENGAL";"North Dum Dum";"253625";"217371";"972";""
"476";"WEST BENGAL";"Dum Dum";"117637";"103757";"927";""
"477";"WEST BENGAL";"Bidhan Nagar";"218323";"185885";"960";""
"478";"WEST BENGAL";"Bansberia";"103799";"81514";"929";""
"479";"WEST BENGAL";"Hugli-Chinsurah";"177209";"152437";"992";""
"480";"WEST BENGAL";"Bhadreswar";"101334";"80249";"901";""
"481";"WEST BENGAL";"Champdani";"110983";"81883";"872";""
"482";"WEST BENGAL";"Chandannagar";"166949";"141572";"981";""
"483";"WEST BENGAL";"Baidyabati";"121081";"100590";"936";""
"484";"WEST BENGAL";"Serampore";"183339";"153460";"940";""
"485";"WEST BENGAL";"Rishra";"124585";"100581";"866";""
"486";"WEST BENGAL";"Uttarpara Kotrung";"162386";"137869";"961";""
"487";"WEST BENGAL";"Bally";"291972";"216902";"863";""
"488";"WEST BENGAL";"Bally";"115715";"95665";"930";""
"489";"WEST BENGAL";"Haora";"1072161";"888817";"913";"FALSE"
"490";"WEST BENGAL";"Uluberia";"222175";"159826";"946";""
"491";"WEST BENGAL";"Maheshtala";"449423";"335440";"945";""
"492";"WEST BENGAL";"Rajpur Sonarpur";"423806";"357154";"962";""
"493";"WEST BENGAL";"Medinipur";"169127";"139303";"981";""
"494";"WEST BENGAL";"Kharagpur";"206923";"163915";"939";""
"495";"WEST BENGAL";"Haldia";"200762";"159984";"915";"FALSE"
